Autoritate contractanta,CUI,Tip autoritate,Tip activitate,Tip anunt,Tip procedura,Tip legislatie,Tip incheiere contract,Tip contract,Modalitate de desfasurare,Cu licitatie electronica?,Tip criteriu de atribuire,Cod CPV,Denumire CPV,Numar anunt initiere,Data publicare,Numar lot,Numar anunt atribuire,Data publicare,Data contract,Numar contract,Incheiar prin ,Valoare contract (RON),Ofertant,CUI ofertant,Oras,Tara
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,13,CAN1097691,03/29/2024 15:05:17,02/03/2023 00:00:00,362,Cu acord cadru subsecvent,864,ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,13,CAN1097691,03/29/2024 15:05:17,02/03/2023 00:00:00,425,Cu acord cadru subsecvent,259,ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,13,CAN1097691,03/29/2024 15:05:17,05/05/2023 00:00:00,1297,Cu acord cadru subsecvent,40,ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,13,CAN1097691,03/29/2024 15:05:17,07/10/2023 00:00:00,1907,Cu acord cadru subsecvent,244,ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,13,CAN1097691,03/29/2024 15:05:17,08/11/2023 00:00:00,2283,Cu acord cadru subsecvent,86,ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,13,CAN1097691,03/29/2024 15:05:17,09/07/2023 00:00:00,2559,Cu acord cadru subsecvent,374,ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,13,CAN1097691,03/29/2024 15:05:17,09/27/2023 00:00:00,2811,Cu acord cadru subsecvent,28,ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,13,CAN1097691,03/29/2024 15:05:17,10/05/2023 00:00:00,2882,Cu acord cadru subsecvent,288,ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,13,CAN1097691,03/29/2024 15:05:17,11/24/2023 00:00:00,3458,Cu acord cadru subsecvent,144,ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,14,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,289,Cu acord cadru,,ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,14,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,289,Cu acord cadru,,DNS BIROTICA,RO 16310679,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,14,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,289,Cu acord cadru,,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,14,CAN1097691,03/29/2024 15:05:17,02/09/2023 00:00:00,426,Cu acord cadru subsecvent,402,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,14,CAN1097691,03/29/2024 15:05:17,06/19/2023 00:00:00,1698,Cu acord cadru subsecvent,172,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,14,CAN1097691,03/29/2024 15:05:17,06/21/2023 00:00:00,1719,Cu acord cadru subsecvent,574,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,14,CAN1097691,03/29/2024 15:05:17,09/18/2023 00:00:00,2670,Cu acord cadru subsecvent,19,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,14,CAN1097691,03/29/2024 15:05:17,10/10/2023 00:00:00,2981,Cu acord cadru subsecvent,114,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,14,CAN1097691,03/29/2024 15:05:17,02/12/2024 00:00:00,475,Cu acord cadru subsecvent,137,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,15,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,290,Cu acord cadru,,ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,15,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,290,Cu acord cadru,,KLINTENSIV,RO29359178,Bragadiru,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,15,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,290,Cu acord cadru,,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,15,CAN1097691,03/29/2024 15:05:17,03/10/2023 00:00:00,844,Cu acord cadru subsecvent,237,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,15,CAN1097691,03/29/2024 15:05:17,05/05/2023 00:00:00,1295,Cu acord cadru subsecvent,71,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,15,CAN1097691,03/29/2024 15:05:17,09/18/2023 00:00:00,2671,Cu acord cadru subsecvent,39,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,15,CAN1097691,03/29/2024 15:05:17,09/27/2023 00:00:00,2814,Cu acord cadru subsecvent,39,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,15,CAN1097691,03/29/2024 15:05:17,01/11/2024 00:00:00,102,Cu acord cadru subsecvent,158,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,15,CAN1097691,03/29/2024 15:05:17,02/06/2024 00:00:00,411,Cu acord cadru subsecvent,23,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,15,CAN1097691,03/29/2024 15:05:17,02/12/2024 00:00:00,476,Cu acord cadru subsecvent,142,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,17,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,291,Cu acord cadru,,DNS BIROTICA,RO 16310679,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,17,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,291,Cu acord cadru,,KEMOXEL,17237185,Recas,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,17,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,291,Cu acord cadru,,KLINTENSIV,RO29359178,Bragadiru,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,18,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,292,Cu acord cadru,"2,308",ARCA MONDO CHIM S.R.L.,RO 15072439,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,19,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,293,Cu acord cadru,,CLEANEXPERT SHOP SRL,RO 25783331,Teius,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,19,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,293,Cu acord cadru,,CLEANING LOGISTIC DISTRIBUTION,RO 32521457,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,19,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,293,Cu acord cadru,,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,19,CAN1097691,03/29/2024 15:05:17,02/03/2023 00:00:00,365,Cu acord cadru subsecvent,"33,198",SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,19,CAN1097691,03/29/2024 15:05:17,01/11/2024 00:00:00,121,Cu acord cadru subsecvent,"1,509",SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,19,CAN1097691,03/29/2024 15:05:17,01/19/2024 00:00:00,227,Cu acord cadru subsecvent,"1,509",SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,19,CAN1097691,03/29/2024 15:05:17,02/06/2024 00:00:00,398,Cu acord cadru subsecvent,"1,509",SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,2,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,277,Cu acord cadru,,GLOBAL PLAST TRADING SRL,RO 22151659,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,2,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,277,Cu acord cadru,,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,2,CAN1097691,03/29/2024 15:05:17,06/19/2023 00:00:00,1706,Cu acord cadru subsecvent,49,GLOBAL PLAST TRADING SRL,RO 22151659,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,2,CAN1097691,03/29/2024 15:05:17,07/10/2023 00:00:00,1913,Cu acord cadru subsecvent,124,GLOBAL PLAST TRADING SRL,RO 22151659,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,2,CAN1097691,03/29/2024 15:05:17,01/11/2024 00:00:00,124,Cu acord cadru subsecvent,62,GLOBAL PLAST TRADING SRL,RO 22151659,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,2,CAN1097691,03/29/2024 15:05:17,01/19/2024 00:00:00,234,Cu acord cadru subsecvent,62,GLOBAL PLAST TRADING SRL,RO 22151659,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,2,CAN1097691,03/29/2024 15:05:17,02/06/2024 00:00:00,403,Cu acord cadru subsecvent,124,GLOBAL PLAST TRADING SRL,RO 22151659,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,20,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,294,Cu acord cadru,,CLEANEXPERT SHOP SRL,RO 25783331,Teius,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,20,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,294,Cu acord cadru,,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,20,CAN1097691,03/29/2024 15:05:17,02/09/2023 00:00:00,427,Cu acord cadru subsecvent,257,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,20,CAN1097691,03/29/2024 15:05:17,03/08/2023 00:00:00,800,Cu acord cadru subsecvent,"2,858",SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,20,CAN1097691,03/29/2024 15:05:17,10/10/2023 00:00:00,2984,Cu acord cadru subsecvent,142,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,21,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,295,Cu acord cadru,,MULTI CLEANING SYSTEM,27450970,Alba Iulia,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,21,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,295,Cu acord cadru,,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,21,CAN1097691,03/29/2024 15:05:17,03/08/2023 00:00:00,799,Cu acord cadru subsecvent,"3,964",SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,21,CAN1097691,03/29/2024 15:05:17,10/11/2023 00:00:00,2996,Cu acord cadru subsecvent,118,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,21,CAN1097691,03/29/2024 15:05:17,02/12/2024 00:00:00,477,Cu acord cadru subsecvent,118,SIDE GRUP S.R.L.,RO 15216895,Felnac,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,22,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,296,Cu acord cadru,,CLEANING LOGISTIC DISTRIBUTION,RO 32521457,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,39830000-9,Produse de curatat (Rev.2),CN1046626,09/01/2022 11:00:36,22,CAN1097691,03/29/2024 15:05:17,01/30/2023 00:00:00,296,Cu acord cadru,,MULTI CLEANING SYSTEM,27450970,Alba Iulia,Romania
